anio,entidad,poblacion,delito_semaforo,incidentes,incidentes_per_10000_hab
2018,Hidalgo,3032647,Homicidios,203,6.693822261542474
2018,Hidalgo,3032647,Lesiones,5699,187.92164073167763
2018,Hidalgo,3032647,Narcomenudeo,270,8.903113352790482
2018,Hidalgo,3032647,Robo a casa,2722,89.75657239368776
2018,Hidalgo,3032647,Robo a negocio,1631,53.781399549634365
2018,Hidalgo,3032647,Robo a vehículo,5190,171.1376233369726
2018,Hidalgo,3032647,Secuestros,21,0.6924643718837042
2018,Hidalgo,3032647,Violación,610,20.114441278526648
2018,Hidalgo,3032647,Violencia familiar,5083,167.60935248975565
2019,Hidalgo,3074346,Extorsión,210,6.830721070432541
2019,Hidalgo,3074346,Feminicidio,20,0.6505448638507182
2019,Hidalgo,3074346,Homicidios,287,9.335318796257805
2019,Hidalgo,3074346,Lesiones,4716,153.39847889599935
2019,Hidalgo,3074346,Narcomenudeo,422,13.726496627250153
2019,Hidalgo,3074346,Robo a casa,2853,92.80022482830495
2019,Hidalgo,3074346,Robo a negocio,2147,69.8359911343746
2019,Hidalgo,3074346,Robo a vehículo,4259,138.53352875701043
2019,Hidalgo,3074346,Secuestros,30,0.9758172957760772
2019,Hidalgo,3074346,Violación,705,22.931706450737817
2019,Hidalgo,3074346,Violencia familiar,5619,182.77057949885926
2020,Hidalgo,3115810,Extorsión,133,4.268552960546375
2020,Hidalgo,3115810,Feminicidio,19,0.6097932800780536
2020,Hidalgo,3115810,Homicidios,296,9.499937415952834
2020,Hidalgo,3115810,Lesiones,4337,139.19333977360623
2020,Hidalgo,3115810,Narcomenudeo,363,11.650261087807023
2020,Hidalgo,3115810,Robo a casa,2240,71.8914182828863
2020,Hidalgo,3115810,Robo a negocio,1623,52.08918387193057
2020,Hidalgo,3115810,Robo a vehículo,3222,103.40810254797307
2020,Hidalgo,3115810,Secuestros,22,0.706076429564062
2020,Hidalgo,3115810,Violación,370,11.874921769941043
2020,Hidalgo,3115810,Violencia familiar,5724,183.70824921930412
2021,Hidalgo,3144514,Extorsión,108,3.434553002467154
2021,Hidalgo,3144514,Feminicidio,21,0.6678297504797244
2021,Hidalgo,3144514,Homicidios,241,7.664141422172075
2021,Hidalgo,3144514,Lesiones,3369,107.13897282696149
2021,Hidalgo,3144514,Narcomenudeo,786,24.995913517955398
2021,Hidalgo,3144514,Robo a casa,1413,44.935401782278596
2021,Hidalgo,3144514,Robo a negocio,1001,31.833218106200196
2021,Hidalgo,3144514,Robo a vehículo,2934,93.30535656702435
2021,Hidalgo,3144514,Secuestros,28,0.8904396673062992
2021,Hidalgo,3144514,Violación,394,12.52975817566721
2021,Hidalgo,3144514,Violencia familiar,5870,186.67431596742773
2022,Hidalgo,3171392,Extorsión,232,7.315399673077311
2022,Hidalgo,3171392,Feminicidio,19,0.5991060077089178
2022,Hidalgo,3171392,Homicidios,274,8.639739269065444
2022,Hidalgo,3171392,Lesiones,3592,113.26256735212803
2022,Hidalgo,3171392,Narcomenudeo,485,15.292969144148689
2022,Hidalgo,3171392,Robo a casa,1437,45.31133331987972
2022,Hidalgo,3171392,Robo a negocio,1123,35.41031824511129
2022,Hidalgo,3171392,Robo a vehículo,3458,109.03729340302303
2022,Hidalgo,3171392,Secuestros,15,0.47297842713861926
2022,Hidalgo,3171392,Violación,509,16.04973462757048
2022,Hidalgo,3171392,Violencia familiar,6929,218.48450144289953
2023,Hidalgo,3209273,Extorsión,315,9.81530708045093
2023,Hidalgo,3209273,Feminicidio,19,0.5920343953287863
2023,Hidalgo,3209273,Homicidios,189,5.889184248270558
2023,Hidalgo,3209273,Lesiones,3068,95.59797499309033
2023,Hidalgo,3209273,Narcomenudeo,495,15.424053983565749
2023,Hidalgo,3209273,Robo a casa,1149,35.80250106488292
2023,Hidalgo,3209273,Robo a negocio,889,27.700977760383736
2023,Hidalgo,3209273,Robo a vehículo,2820,87.8703681487988
2023,Hidalgo,3209273,Secuestros,15,0.46739557525956815
2023,Hidalgo,3209273,Violación,435,13.554471682527476
2023,Hidalgo,3209273,Violencia familiar,6508,202.78736025261796
2015,Jalisco,7992219,Extorsión,831,10.39761297832304
2015,Jalisco,7992219,Feminicidio,62,0.7757545182383015
2015,Jalisco,7992219,Homicidios,957,11.974146354097654
2015,Jalisco,7992219,Lesiones,8091,101.23596463009835
2015,Jalisco,7992219,Narcomenudeo,5045,63.123895879229536
2015,Jalisco,7992219,Robo a casa,4753,59.47034234172011
2015,Jalisco,7992219,Robo a negocio,2773,34.69624643669049
2015,Jalisco,7992219,Robo a vehículo,8793,110.01950772369976
2015,Jalisco,7992219,Secuestros,20,0.2502433929800973
2015,Jalisco,7992219,Violación,367,4.591966261184785
2015,Jalisco,7992219,Violencia familiar,8543,106.89146531144854
2016,Jalisco,8088103,Extorsión,675,8.345591048976504
2016,Jalisco,8088103,Feminicidio,48,0.5934642523716624
2016,Jalisco,8088103,Homicidios,1105,13.662041643139313
2016,Jalisco,8088103,Lesiones,9948,122.99546630402703
2016,Jalisco,8088103,Narcomenudeo,2245,27.756817636966296
2016,Jalisco,8088103,Robo a casa,8004,98.96016408297471
2016,Jalisco,8088103,Robo a negocio,8799,108.78941576288037
2016,Jalisco,8088103,Robo a vehículo,16537,204.46079878062878
2016,Jalisco,8088103,Secuestros,16,0.19782141745722082
2016,Jalisco,8088103,Violación,488,6.033553232445235
2016,Jalisco,8088103,Violencia familiar,11431,141.33103893459318
2017,Jalisco,8181248,Extorsión,556,6.796029163276801
2017,Jalisco,8181248,Feminicidio,27,0.33002299893610365
2017,Jalisco,8181248,Homicidios,1342,16.403365354527818
2017,Jalisco,8181248,Lesiones,10523,128.62340806683773
2017,Jalisco,8181248,Narcomenudeo,1868,22.832702296764502
2017,Jalisco,8181248,Robo a casa,10431,127.49888525564803
2017,Jalisco,8181248,Robo a negocio,17063,208.56231225358283
2017,Jalisco,8181248,Robo a vehículo,24326,297.3384989673947
2017,Jalisco,8181248,Secuestros,13,0.15889996245071655
2017,Jalisco,8181248,Violación,467,5.7081755741911255
2017,Jalisco,8181248,Violencia familiar,9557,116.81591854934602
2018,Jalisco,8276677,Extorsión,778,9.399907716587224
2018,Jalisco,8276677,Feminicidio,33,0.398710738621309
2018,Jalisco,8276677,Homicidios,1960,23.681001445386837
2018,Jalisco,8276677,Lesiones,9179,110.90199605469682
2018,Jalisco,8276677,Narcomenudeo,2387,28.840076760274684
2018,Jalisco,8276677,Robo a casa,8335,100.704666860867
2018,Jalisco,8276677,Robo a negocio,16787,202.82294452230045
2018,Jalisco,8276677,Robo a vehículo,23663,285.8997638786677
2018,Jalisco,8276677,Secuestros,16,0.19331429751336193
2018,Jalisco,8276677,Violación,390,4.7120360018881975
2018,Jalisco,8276677,Violencia familiar,8850,106.92697081207832
2019,Jalisco,8374424,Extorsión,742,8.86031087033568
2019,Jalisco,8374424,Feminicidio,65,0.7761727851372225
2019,Jalisco,8374424,Homicidios,2017,24.085238578796584
2019,Jalisco,8374424,Lesiones,8928,106.61031731854035
2019,Jalisco,8374424,Narcomenudeo,1734,20.70590168350683
2019,Jalisco,8374424,Robo a casa,6777,80.92496869038396
2019,Jalisco,8374424,Robo a negocio,14832,177.11068844854285
2019,Jalisco,8374424,Robo a vehículo,19907,237.7118712881029
2019,Jalisco,8374424,Secuestros,20,0.23882239542683772
2019,Jalisco,8374424,Violación,446,5.325739418018481
2019,Jalisco,8374424,Violencia familiar,11055,132.00907907218453
2020,Jalisco,8472237,Extorsión,730,8.616378413398964
2020,Jalisco,8472237,Feminicidio,70,0.8262280670382568
2020,Jalisco,8472237,Homicidios,1754,20.702914708358605
2020,Jalisco,8472237,Lesiones,7490,88.40640317309348
2020,Jalisco,8472237,Narcomenudeo,1067,12.594076393283144
2020,Jalisco,8472237,Robo a casa,4834,57.05694965804191
2020,Jalisco,8472237,Robo a negocio,10125,119.50798826803357
2020,Jalisco,8472237,Robo a vehículo,12748,150.46793426576713
2020,Jalisco,8472237,Secuestros,13,0.15344235530710484
2020,Jalisco,8472237,Violación,369,4.355402239101668
2020,Jalisco,8472237,Violencia familiar,11892,140.3643453316993
2021,Jalisco,8543114,Extorsión,565,6.613513526800649
2021,Jalisco,8543114,Feminicidio,73,0.8544893583299954
2021,Jalisco,8543114,Homicidios,1820,21.303707289871117
2021,Jalisco,8543114,Lesiones,7892,92.37849336904553
2021,Jalisco,8543114,Narcomenudeo,1134,13.273848388304312
2021,Jalisco,8543114,Robo a casa,3672,42.98198525736634
2021,Jalisco,8543114,Robo a negocio,7557,88.45720658766815
2021,Jalisco,8543114,Robo a vehículo,12866,150.60082307224275
2021,Jalisco,8543114,Secuestros,19,0.22240133983931387
2021,Jalisco,8543114,Violación,517,6.051657510364488
2021,Jalisco,8543114,Violencia familiar,12619,147.70960565433165
2022,Jalisco,8603805,Extorsión,663,7.705892915983103
2022,Jalisco,8603805,Feminicidio,38,0.4416650540080813
2022,Jalisco,8603805,Homicidios,1604,18.642914384972695
2022,Jalisco,8603805,Lesiones,8281,96.24811348002424
2022,Jalisco,8603805,Narcomenudeo,1322,15.365294773649566
2022,Jalisco,8603805,Robo a casa,3028,35.19373114569658
2022,Jalisco,8603805,Robo a negocio,5299,61.58902950496902
2022,Jalisco,8603805,Robo a vehículo,12578,146.1911328766749
2022,Jalisco,8603805,Secuestros,22,0.2557008207415208
2022,Jalisco,8603805,Violación,485,5.637040820892617
2022,Jalisco,8603805,Violencia familiar,13747,159.778144669713
2023,Jalisco,8692181,Extorsión,508,5.844332970056652
2023,Jalisco,8692181,Feminicidio,29,0.3336331813615018
2023,Jalisco,8692181,Homicidios,1218,14.012593617183075
2023,Jalisco,8692181,Lesiones,7166,82.44190957367317
2023,Jalisco,8692181,Narcomenudeo,1452,16.704668252996573
2023,Jalisco,8692181,Robo a casa,2349,27.024287690281646
2023,Jalisco,8692181,Robo a negocio,3596,41.370514488826224
2023,Jalisco,8692181,Robo a vehículo,9821,112.98660255694169
2023,Jalisco,8692181,Secuestros,10,0.1150459246074144
2023,Jalisco,8692181,Violación,478,5.4991951962344086
2023,Jalisco,8692181,Violencia familiar,14756,169.7617663507007
2015,Michoacán,4668189,Extorsión,43,0.9211280862878517
2015,Michoacán,4668189,Feminicidio,12,0.25705900082451677
2015,Michoacán,4668189,Homicidios,766,16.408932885964987
2015,Michoacán,4668189,Lesiones,3501,74.99696349055276
2015,Michoacán,4668189,Narcomenudeo,1136,24.33491874472092
2015,Michoacán,4668189,Robo a casa,1927,41.27939121573698
2015,Michoacán,4668189,Robo a negocio,1661,35.58125003079353
2015,Michoacán,4668189,Robo a vehículo,7565,162.05427843645577
2015,Michoacán,4668189,Secuestros,31,0.6640690854633349
2015,Michoacán,4668189,Violación,316,6.769220355045608
2015,Michoacán,4668189,Violencia familiar,921,19.72927831328166
2016,Michoacán,4699685,Extorsión,18,0.38300439284760573
2016,Michoacán,4699685,Feminicidio,26,0.5532285674465416
2016,Michoacán,4699685,Homicidios,1262,26.852863542982135
2016,Michoacán,4699685,Lesiones,3985,84.79291697209494
2016,Michoacán,4699685,Narcomenudeo,1101,23.427102029178553
2016,Michoacán,4699685,Robo a casa,1765,37.55570852089023
2016,Michoacán,4699685,Robo a negocio,1545,32.87454371941949
2016,Michoacán,4699685,Robo a vehículo,7598,161.67040982533936
2016,Michoacán,4699685,Secuestros,25,0.5319505456216747
2016,Michoacán,4699685,Violación,290,6.170626329211426
2016,Michoacán,4699685,Violencia familiar,787,16.745803176170316
2017,Michoacán,4726077,Extorsión,21,0.44434316241567795
2017,Michoacán,4726077,Feminicidio,29,0.613616748097841
2017,Michoacán,4726077,Homicidios,1249,26.427838564627702
2017,Michoacán,4726077,Lesiones,5679,120.16308663612548
2017,Michoacán,4726077,Narcomenudeo,2016,42.65694359190508
2017,Michoacán,4726077,Robo a casa,1992,42.149122834858595
2017,Michoacán,4726077,Robo a negocio,1209,25.58147063621689
2017,Michoacán,4726077,Robo a vehículo,8267,174.92309160430523
2017,Michoacán,4726077,Secuestros,29,0.613616748097841
2017,Michoacán,4726077,Violación,281,5.945734697085976
2017,Michoacán,4726077,Violencia familiar,1158,24.502351527493097
2018,Michoacán,4754162,Extorsión,3,0.06310260357135496
2018,Michoacán,4754162,Feminicidio,21,0.44171822499948465
2018,Michoacán,4754162,Homicidios,1338,28.143761192824307
2018,Michoacán,4754162,Lesiones,6157,129.5075767296108
2018,Michoacán,4754162,Narcomenudeo,2240,47.1166106666117
2018,Michoacán,4754162,Robo a casa,2023,42.55218900828369
2018,Michoacán,4754162,Robo a negocio,1207,25.388280836875143
2018,Michoacán,4754162,Robo a vehículo,7782,163.68815366409476
2018,Michoacán,4754162,Secuestros,34,0.7151628404753562
2018,Michoacán,4754162,Violación,300,6.310260357135495
2018,Michoacán,4754162,Violencia familiar,1273,26.77653811544495
2019,Michoacán,4784486,Extorsión,2,0.04180177348204175
2019,Michoacán,4784486,Feminicidio,14,0.29261241437429225
2019,Michoacán,4784486,Homicidios,1680,35.11348972491507
2019,Michoacán,4784486,Lesiones,6415,134.07918844364892
2019,Michoacán,4784486,Narcomenudeo,2327,48.636363446355574
2019,Michoacán,4784486,Robo a casa,1864,38.95925288526291
2019,Michoacán,4784486,Robo a negocio,1083,22.635660340525607
2019,Michoacán,4784486,Robo a vehículo,7035,147.03773822308185
2019,Michoacán,4784486,Secuestros,47,0.9823416768279811
2019,Michoacán,4784486,Violación,355,7.41981479306241
2019,Michoacán,4784486,Violencia familiar,941,19.667734423300644
2020,Michoacán,4812111,Extorsión,29,0.6026461151872847
2020,Michoacán,4812111,Feminicidio,21,0.43639891099768896
2020,Michoacán,4812111,Homicidios,1976,41.06305943483016
2020,Michoacán,4812111,Lesiones,6586,136.86301084908473
2020,Michoacán,4812111,Narcomenudeo,2010,41.76961005263594
2020,Michoacán,4812111,Robo a casa,1448,30.09074395831684
2020,Michoacán,4812111,Robo a negocio,845,17.559860942526054
2020,Michoacán,4812111,Robo a vehículo,5755,119.59408251389047
2020,Michoacán,4812111,Secuestros,48,0.9974832251375747
2020,Michoacán,4812111,Violación,340,7.065506178057821
2020,Michoacán,4812111,Violencia familiar,1185,24.625367120583878
2021,Michoacán,4848419,Extorsión,61,1.258142087142221
2021,Michoacán,4848419,Feminicidio,28,0.5775078432783965
2021,Michoacán,4848419,Homicidios,2233,46.05625050145212
2021,Michoacán,4848419,Lesiones,6577,135.65246733007191
2021,Michoacán,4848419,Narcomenudeo,2514,51.85195421435317
2021,Michoacán,4848419,Robo a casa,1250,25.781600146356986
2021,Michoacán,4848419,Robo a negocio,742,15.303957846877507
2021,Michoacán,4848419,Robo a vehículo,5565,114.77968385158131
2021,Michoacán,4848419,Secuestros,28,0.5775078432783965
2021,Michoacán,4848419,Violación,427,8.806994609995547
2021,Michoacán,4848419,Violencia familiar,1184,24.42033165862934
2022,Michoacán,4876774,Extorsión,65,1.3328483132497015
2022,Michoacán,4876774,Feminicidio,43,0.881730422611341
2022,Michoacán,4876774,Homicidios,1969,40.375051212133265
2022,Michoacán,4876774,Lesiones,6721,137.81651559001915
2022,Michoacán,4876774,Narcomenudeo,2031,41.646383449386825
2022,Michoacán,4876774,Robo a casa,1028,21.079508708010664
2022,Michoacán,4876774,Robo a negocio,600,12.303215199228013
2022,Michoacán,4876774,Robo a vehículo,5153,105.66411320270326
2022,Michoacán,4876774,Secuestros,39,0.7997089879498209
2022,Michoacán,4876774,Violación,449,9.20690604075563
2022,Michoacán,4876774,Violencia familiar,1444,29.609737912808754
2023,Michoacán,4926226,Extorsión,202,4.100502088211138
2023,Michoacán,4926226,Feminicidio,12,0.2435941834580874
2023,Michoacán,4926226,Homicidios,1208,24.52181446811413
2023,Michoacán,4926226,Lesiones,5806,117.85898576313795
2023,Michoacán,4926226,Narcomenudeo,1889,38.34578437936059
2023,Michoacán,4926226,Robo a casa,871,17.68087781599951
2023,Michoacán,4926226,Robo a negocio,445,9.033284303237407
2023,Michoacán,4926226,Robo a vehículo,4691,95.22502621682399
2023,Michoacán,4926226,Secuestros,18,0.3653912751871311
2023,Michoacán,4926226,Violación,381,7.734115324794274
2023,Michoacán,4926226,Violencia familiar,1284,26.06457763001535
2015,Morelos,1933718,Extorsión,172,8.894781969242672
2015,Morelos,1933718,Feminicidio,15,0.7757077298758144
2015,Morelos,1933718,Homicidios,480,24.82264735602606
2015,Morelos,1933718,Lesiones,2179,112.68447622662663
2015,Morelos,1933718,Narcomenudeo,734,37.95796491525652
2015,Morelos,1933718,Robo a casa,2475,127.99177542950937
2015,Morelos,1933718,Robo a negocio,2413,124.78551681268934
2015,Morelos,1933718,Robo a vehículo,3502,181.10189800167345
2015,Morelos,1933718,Secuestros,32,1.654843157068404
2015,Morelos,1933718,Violación,415,21.461247193230864
2015,Morelos,1933718,Violencia familiar,4034,208.61366548793566
2016,Morelos,1949338,Extorsión,67,3.437064275153924
2016,Morelos,1949338,Feminicidio,30,1.5389840038002645
2016,Morelos,1949338,Homicidios,586,30.0614875408985
2016,Morelos,1949338,Lesiones,2018,103.52232398896446
2016,Morelos,1949338,Narcomenudeo,843,43.245450506787435
2016,Morelos,1949338,Robo a casa,2285,117.21928162278681
2016,Morelos,1949338,Robo a negocio,2163,110.96074667399907
2016,Morelos,1949338,Robo a vehículo,3667,188.11514473118567
2016,Morelos,1949338,Secuestros,41,2.103278138527028
2016,Morelos,1949338,Violación,383,19.647695781850043
2016,Morelos,1949338,Violencia familiar,4516,231.66839203873315
2017,Morelos,1961516,Extorsión,43,2.1921819653777996
2017,Morelos,1961516,Feminicidio,27,1.376486350353502
2017,Morelos,1961516,Homicidios,575,29.314061164935694
2017,Morelos,1961516,Lesiones,1796,91.5618327864774
2017,Morelos,1961516,Narcomenudeo,776,39.56123732867843
2017,Morelos,1961516,Robo a casa,2323,118.4288071063402
2017,Morelos,1961516,Robo a negocio,1867,95.18148207814772
2017,Morelos,1961516,Robo a vehículo,3265,166.45288644089572
2017,Morelos,1961516,Secuestros,42,2.141200989438781
2017,Morelos,1961516,Violación,387,19.729637688400196
2017,Morelos,1961516,Violencia familiar,5069,258.4225670348853
2018,Morelos,1973998,Extorsión,24,1.2158067029449877
2018,Morelos,1973998,Feminicidio,28,1.418441153435819
2018,Morelos,1973998,Homicidios,693,35.10641854753652
2018,Morelos,1973998,Lesiones,1131,57.29489087628255
2018,Morelos,1973998,Narcomenudeo,734,37.18342166506754
2018,Morelos,1973998,Robo a casa,1976,100.10141854247065
2018,Morelos,1973998,Robo a negocio,1472,74.56947778062592
2018,Morelos,1973998,Robo a vehículo,3372,170.82084176377077
2018,Morelos,1973998,Secuestros,46,2.33029618064456
2018,Morelos,1973998,Violación,426,21.580568977273533
2018,Morelos,1973998,Violencia familiar,4953,250.91210832027184
2019,Morelos,1986707,Extorsión,184,9.261556938189678
2019,Morelos,1986707,Feminicidio,39,1.9630473945075948
2019,Morelos,1986707,Homicidios,911,45.85477375375433
2019,Morelos,1986707,Lesiones,944,47.51581385679921
2019,Morelos,1986707,Narcomenudeo,894,44.999086427943325
2019,Morelos,1986707,Robo a casa,1821,91.65921295893153
2019,Morelos,1986707,Robo a negocio,1827,91.96122025039425
2019,Morelos,1986707,Robo a vehículo,3285,165.34899207583203
2019,Morelos,1986707,Secuestros,72,3.6240874975524826
2019,Morelos,1986707,Violación,409,20.586830368041184
2019,Morelos,1986707,Violencia familiar,5132,258.31690329776865
2020,Morelos,1998984,Extorsión,135,6.7534307428173515
